ID,ProductName,Price
11842,product_B,31
11843,product_C,452
11844,product_D,154
11845,product_A,870
11846,product_B,197
11847,product_C,1000
11848,product_D,203
11849,product_A,136
11850,product_B,994
11851,product_C,261
11852,product_D,121
11853,product_A,167
11854,product_B,530
11855,product_C,822
11856,product_D,785
11857,product_A,306
11858,product_B,139
11859,product_C,502
11860,product_D,201
11861,product_A,863
11862,product_B,859
11863,product_C,831
11864,product_D,644
11865,product_A,182
11866,product_B,704
11867,product_C,297
11868,product_D,93
11869,product_A,966
11870,product_B,704
11871,product_C,765
11872,product_D,818
11873,product_A,832
11874,product_B,903
11875,product_C,616
11876,product_D,400
11877,product_A,166
11878,product_B,29
11879,product_C,929
11880,product_D,298
11881,product_A,350
11882,product_B,198
11883,product_C,445
11884,product_D,544
11885,product_A,400
11886,product_B,184
11887,product_C,234
11888,product_D,606
11889,product_A,50
11890,product_B,848
11891,product_C,131
11892,product_D,450
11893,product_A,445
11894,product_B,375
11895,product_C,826
11896,product_D,243
11897,product_A,149
11898,product_B,143
11899,product_C,211
11900,product_D,951
11901,product_A,749
11902,product_B,319
11903,product_C,694
11904,product_D,569
11905,product_A,742
11906,product_B,430
11907,product_C,402
11908,product_D,766
11909,product_A,159
11910,product_B,862
11911,product_C,125
11912,product_D,275
11913,product_A,738
11914,product_B,763
11915,product_C,67
11916,product_D,700
11917,product_A,881
11918,product_B,887
11919,product_C,390
11920,product_D,534
11921,product_A,985
11922,product_B,784
11923,product_C,817
11924,product_D,943
11925,product_A,947
11926,product_B,806
11927,product_C,596
11928,product_D,212
11929,product_A,603
11930,product_B,358
11931,product_C,134
11932,product_D,354
11933,product_A,451
11934,product_B,465
11935,product_C,396
11936,product_D,902
11937,product_A,284
11938,product_B,969
11939,product_C,701
11940,product_D,923
11941,product_A,263
11942,product_B,542
11943,product_C,199
11944,product_D,579
11945,product_A,330
11946,product_B,1000
11947,product_C,429
11948,product_D,750
11949,product_A,721
11950,product_B,108
11951,product_C,476
11952,product_D,356
11953,product_A,930
11954,product_B,766
11955,product_C,180
11956,product_D,797
11957,product_A,87
11958,product_B,80
11959,product_C,348
11960,product_D,784
11961,product_A,660
11962,product_B,555
11963,product_C,858
11964,product_D,684
11965,product_A,679
11966,product_B,384
11967,product_C,736
11968,product_D,497
11969,product_A,697
11970,product_B,273
11971,product_C,104
11972,product_D,721
11973,product_A,704
11974,product_B,698
11975,product_C,668
11976,product_D,144
11977,product_A,705
11978,product_B,940
11979,product_C,132
11980,product_D,202
11981,product_A,527
11982,product_B,346
11983,product_C,503
11984,product_D,818
11985,product_A,798
11986,product_B,703
11987,product_C,728
11988,product_D,771
11989,product_A,422
11990,product_B,946
11991,product_C,197
11992,product_D,582
11993,product_A,828
11994,product_B,103
11995,product_C,311
11996,product_D,496
11997,product_A,850
11998,product_B,118
11999,product_C,219
12000,product_D,570
12001,product_A,673
12002,product_B,155
12003,product_C,497
12004,product_D,471
12005,product_A,730
12006,product_B,402
12007,product_C,521
12008,product_D,80
12009,product_A,391
12010,product_B,128
12011,product_C,475
12012,product_D,228
12013,product_A,836
12014,product_B,40
12015,product_C,658
12016,product_D,620
12017,product_A,299
12018,product_B,408
12019,product_C,301
12020,product_D,702
12021,product_A,771
12022,product_B,21
12023,product_C,865
12024,product_D,12
12025,product_A,644
12026,product_B,18
12027,product_C,981
12028,product_D,829
12029,product_A,10
12030,product_B,624
12031,product_C,492
12032,product_D,955
12033,product_A,882
12034,product_B,313
12035,product_C,905
12036,product_D,338
12037,product_A,434
12038,product_B,574
12039,product_C,631
12040,product_D,135
12041,product_A,360
12042,product_B,778
12043,product_C,815
12044,product_D,909
12045,product_A,509
12046,product_B,916
12047,product_C,721
12048,product_D,137
12049,product_A,742
12050,product_B,979
12051,product_C,977
12052,product_D,193
12053,product_A,773
12054,product_B,387
12055,product_C,213
12056,product_D,40
12057,product_A,468
12058,product_B,910
12059,product_C,475
12060,product_D,494
12061,product_A,341
12062,product_B,921
12063,product_C,105
12064,product_D,558
12065,product_A,166
12066,product_B,297
12067,product_C,875
12068,product_D,696
12069,product_A,944
12070,product_B,428
12071,product_C,926
12072,product_D,349
12073,product_A,465
12074,product_B,739
12075,product_C,648
12076,product_D,804
12077,product_A,681
12078,product_B,212
12079,product_C,475
12080,product_D,508
12081,product_A,240
12082,product_B,435
12083,product_C,624
12084,product_D,691
12085,product_A,310
12086,product_B,387
12087,product_C,980
12088,product_D,231
12089,product_A,315
12090,product_B,622
12091,product_C,463
12092,product_D,93
12093,product_A,469
12094,product_B,149
12095,product_C,822
12096,product_D,511
12097,product_A,932
12098,product_B,574
12099,product_C,599
12100,product_D,883
12101,product_A,701
12102,product_B,737
12103,product_C,442
12104,product_D,212
12105,product_A,114
12106,product_B,773
12107,product_C,629
12108,product_D,792
12109,product_A,417
12110,product_B,70
12111,product_C,111
12112,product_D,805
12113,product_A,746
12114,product_B,122
12115,product_C,423
12116,product_D,223
12117,product_A,720
12118,product_B,463
12119,product_C,407
12120,product_D,479
12121,product_A,744
12122,product_B,190
12123,product_C,923
12124,product_D,438
12125,product_A,224
12126,product_B,492
12127,product_C,659
12128,product_D,245
12129,product_A,347
12130,product_B,974
12131,product_C,249
12132,product_D,316
12133,product_A,300
12134,product_B,522
12135,product_C,655
12136,product_D,769
12137,product_A,225
12138,product_B,673
12139,product_C,31
12140,product_D,222
12141,product_A,539
12142,product_B,343
12143,product_C,52
12144,product_D,521
12145,product_A,481
12146,product_B,147
12147,product_C,620
12148,product_D,91
12149,product_A,62
12150,product_B,369
12151,product_C,331
12152,product_D,939
12153,product_A,34
12154,product_B,599
12155,product_C,46
12156,product_D,754
12157,product_A,555
12158,product_B,29
12159,product_C,643
12160,product_D,501
12161,product_A,268
12162,product_B,234
12163,product_C,852
12164,product_D,533
12165,product_A,123
12166,product_B,919
12167,product_C,557
12168,product_D,538
12169,product_A,623
12170,product_B,880
12171,product_C,478
12172,product_D,185
12173,product_A,255
12174,product_B,173
12175,product_C,338
12176,product_D,46
12177,product_A,760
12178,product_B,787
12179,product_C,443
12180,product_D,79
12181,product_A,81
12182,product_B,556
12183,product_C,158
12184,product_D,185
12185,product_A,362
12186,product_B,62
12187,product_C,786
12188,product_D,262
12189,product_A,337
12190,product_B,898
12191,product_C,424
12192,product_D,28
12193,product_A,692
12194,product_B,624
12195,product_C,386
12196,product_D,387
12197,product_A,129
12198,product_B,49
12199,product_C,838
12200,product_D,539
12201,product_A,560
12202,product_B,519
12203,product_C,592
12204,product_D,883
12205,product_A,803
12206,product_B,877
12207,product_C,593
12208,product_D,76
12209,product_A,871
12210,product_B,291
12211,product_C,325
12212,product_D,631
12213,product_A,20
12214,product_B,349
12215,product_C,265
12216,product_D,825
12217,product_A,95
12218,product_B,42
12219,product_C,478
12220,product_D,888
12221,product_A,275
12222,product_B,239
12223,product_C,293
12224,product_D,55
12225,product_A,300
12226,product_B,467
12227,product_C,319
12228,product_D,27
12229,product_A,150
12230,product_B,705
12231,product_C,91
12232,product_D,793
12233,product_A,424
12234,product_B,119
12235,product_C,611
12236,product_D,691
12237,product_A,368
12238,product_B,880
12239,product_C,690
12240,product_D,276
12241,product_A,602
12242,product_B,226
12243,product_C,600
12244,product_D,748
12245,product_A,286
12246,product_B,912
12247,product_C,984
12248,product_D,645
12249,product_A,362
12250,product_B,38
12251,product_C,225
12252,product_D,789
12253,product_A,68
12254,product_B,767
12255,product_C,474
12256,product_D,464
12257,product_A,316
12258,product_B,82
12259,product_C,537
12260,product_D,843
12261,product_A,797
12262,product_B,352
12263,product_C,151
12264,product_D,892
12265,product_A,954
12266,product_B,110
12267,product_C,617
12268,product_D,536
12269,product_A,864
12270,product_B,793
12271,product_C,269
12272,product_D,662
12273,product_A,29
12274,product_B,437
12275,product_C,508
12276,product_D,435
12277,product_A,944
12278,product_B,540
12279,product_C,397
12280,product_D,789
12281,product_A,524
12282,product_B,380
12283,product_C,669
12284,product_D,695
12285,product_A,274
12286,product_B,980
12287,product_C,406
12288,product_D,875
12289,product_A,445
12290,product_B,517
12291,product_C,611
12292,product_D,74
12293,product_A,540
12294,product_B,243
12295,product_C,546
12296,product_D,700
12297,product_A,870
12298,product_B,841
12299,product_C,252
12300,product_D,997
12301,product_A,724
12302,product_B,441
12303,product_C,619
12304,product_D,645
12305,product_A,479
12306,product_B,862
12307,product_C,369
12308,product_D,241
12309,product_A,115
12310,product_B,106
12311,product_C,396
12312,product_D,285
12313,product_A,427
12314,product_B,117
12315,product_C,375
12316,product_D,656
12317,product_A,594
12318,product_B,26
12319,product_C,373
12320,product_D,381
12321,product_A,175
12322,product_B,375
12323,product_C,134
12324,product_D,202
12325,product_A,935
12326,product_B,10
12327,product_C,66
12328,product_D,718
12329,product_A,514
12330,product_B,791
12331,product_C,242
12332,product_D,39
12333,product_A,389
12334,product_B,412
12335,product_C,18
12336,product_D,316
12337,product_A,856
12338,product_B,345
12339,product_C,196
12340,product_D,434
12341,product_A,52
12342,product_B,221
12343,product_C,631
12344,product_D,268
12345,product_A,474
12346,product_B,806
12347,product_C,122
12348,product_D,310
12349,product_A,405
12350,product_B,538
12351,product_C,834
12352,product_D,838
12353,product_A,664
12354,product_B,725
12355,product_C,558
12356,product_D,491
12357,product_A,410
12358,product_B,959
12359,product_C,974
12360,product_D,271
12361,product_A,310
12362,product_B,128
12363,product_C,882
12364,product_D,705
12365,product_A,694
12366,product_B,99
12367,product_C,46
12368,product_D,594
12369,product_A,495
12370,product_B,639
12371,product_C,745
12372,product_D,665
12373,product_A,897
12374,product_B,269
12375,product_C,528
12376,product_D,846
12377,product_A,482
12378,product_B,174
12379,product_C,668
12380,product_D,22
12381,product_A,69
12382,product_B,182
12383,product_C,46
12384,product_D,853
12385,product_A,148
12386,product_B,502
12387,product_C,570
12388,product_D,744
12389,product_A,688
12390,product_B,309
12391,product_C,404
12392,product_D,121
12393,product_A,760
12394,product_B,998
12395,product_C,617
12396,product_D,609
12397,product_A,678
12398,product_B,972
12399,product_C,413
12400,product_D,222
12401,product_A,563
12402,product_B,624
12403,product_C,730
12404,product_D,180
12405,product_A,848
12406,product_B,446
12407,product_C,396
12408,product_D,233
12409,product_A,941
12410,product_B,554
12411,product_C,945
12412,product_D,472
12413,product_A,41
12414,product_B,168
12415,product_C,521
12416,product_D,277
12417,product_A,478
12418,product_B,624
12419,product_C,731
12420,product_D,422
12421,product_A,25
12422,product_B,322
12423,product_C,518
12424,product_D,217
12425,product_A,842
12426,product_B,935
12427,product_C,139
12428,product_D,764
12429,product_A,106
12430,product_B,545
12431,product_C,778
12432,product_D,882
12433,product_A,109
12434,product_B,119
12435,product_C,599
12436,product_D,589
12437,product_A,114
12438,product_B,22
12439,product_C,88
12440,product_D,609
12441,product_A,601
12442,product_B,516
12443,product_C,472
12444,product_D,893
12445,product_A,878
12446,product_B,470
12447,product_C,752
12448,product_D,127
12449,product_A,265
12450,product_B,902
12451,product_C,531
12452,product_D,311
12453,product_A,650
12454,product_B,261
12455,product_C,170
12456,product_D,776
12457,product_A,278
12458,product_B,474
12459,product_C,737
12460,product_D,469
12461,product_A,225
12462,product_B,73
12463,product_C,847
12464,product_D,603
12465,product_A,161
12466,product_B,490
12467,product_C,849
12468,product_D,576
12469,product_A,449
12470,product_B,256
12471,product_C,161
12472,product_D,820
12473,product_A,419
12474,product_B,497
12475,product_C,980
12476,product_D,920
12477,product_A,742
12478,product_B,262
12479,product_C,236
12480,product_D,185
12481,product_A,976
12482,product_B,654
12483,product_C,782
12484,product_D,610
12485,product_A,446
12486,product_B,465
12487,product_C,976
12488,product_D,851
12489,product_A,622
12490,product_B,276
12491,product_C,289
12492,product_D,42
12493,product_A,246
12494,product_B,576
12495,product_C,117
12496,product_D,190
12497,product_A,781
12498,product_B,132
12499,product_C,830
12500,product_D,658
12501,product_A,158
12502,product_B,119
12503,product_C,642
12504,product_D,520
12505,product_A,832
12506,product_B,304
12507,product_C,61
12508,product_D,429
12509,product_A,539
12510,product_B,480
12511,product_C,656
12512,product_D,803
12513,product_A,963
12514,product_B,848
12515,product_C,945
12516,product_D,358
12517,product_A,119
12518,product_B,269
12519,product_C,350
12520,product_D,118
12521,product_A,161
12522,product_B,88
12523,product_C,40
12524,product_D,595
12525,product_A,653
12526,product_B,299
12527,product_C,496
12528,product_D,938
12529,product_A,257
12530,product_B,553
12531,product_C,322
12532,product_D,695
12533,product_A,826
12534,product_B,906
12535,product_C,476
12536,product_D,329
12537,product_A,874
12538,product_B,212
12539,product_C,996
12540,product_D,647
12541,product_A,745
12542,product_B,267
12543,product_C,654
12544,product_D,875
12545,product_A,505
12546,product_B,810
12547,product_C,437
12548,product_D,381
12549,product_A,213
12550,product_B,701
12551,product_C,100
12552,product_D,37
12553,product_A,760
12554,product_B,292
12555,product_C,578
12556,product_D,347
12557,product_A,858
12558,product_B,112
12559,product_C,692
12560,product_D,929
12561,product_A,131
12562,product_B,950
12563,product_C,447
12564,product_D,544
12565,product_A,849
12566,product_B,905
12567,product_C,618
12568,product_D,966
12569,product_A,421
12570,product_B,882
12571,product_C,189
12572,product_D,266
12573,product_A,620
12574,product_B,815
12575,product_C,645
12576,product_D,513
12577,product_A,356
12578,product_B,50
12579,product_C,689
12580,product_D,595
12581,product_A,586
12582,product_B,939
12583,product_C,553
12584,product_D,567
12585,product_A,158
12586,product_B,866
12587,product_C,130
12588,product_D,188
12589,product_A,963
12590,product_B,689
12591,product_C,277
12592,product_D,664
12593,product_A,610
12594,product_B,995
12595,product_C,366
12596,product_D,900
12597,product_A,539
12598,product_B,408
12599,product_C,258
12600,product_D,533
12601,product_A,557
12602,product_B,313
12603,product_C,306
12604,product_D,723
12605,product_A,44
12606,product_B,751
12607,product_C,553
12608,product_D,894
12609,product_A,197
12610,product_B,223
12611,product_C,258
12612,product_D,39
12613,product_A,108
12614,product_B,766
12615,product_C,652
12616,product_D,247
12617,product_A,801
12618,product_B,157
12619,product_C,633
12620,product_D,946
12621,product_A,744
12622,product_B,35
12623,product_C,648
12624,product_D,244
12625,product_A,235
12626,product_B,118
12627,product_C,849
12628,product_D,317
12629,product_A,728
12630,product_B,198
12631,product_C,105
12632,product_D,517
12633,product_A,460
12634,product_B,736
12635,product_C,606
12636,product_D,13
12637,product_A,840
12638,product_B,738
12639,product_C,953
12640,product_D,306
12641,product_A,544
12642,product_B,348
12643,product_C,22
12644,product_D,922
12645,product_A,79
12646,product_B,612
12647,product_C,819
12648,product_D,91
12649,product_A,191
12650,product_B,45
12651,product_C,643
12652,product_D,728
12653,product_A,399
12654,product_B,492
12655,product_C,426
12656,product_D,417
12657,product_A,564
12658,product_B,320
12659,product_C,817
12660,product_D,998
12661,product_A,454
12662,product_B,63
12663,product_C,325
12664,product_D,134
12665,product_A,312
12666,product_B,498
12667,product_C,247
12668,product_D,557
12669,product_A,856
12670,product_B,399
12671,product_C,856
12672,product_D,920
12673,product_A,909
12674,product_B,673
12675,product_C,661
12676,product_D,903
12677,product_A,988
12678,product_B,246
12679,product_C,840
12680,product_D,372
12681,product_A,930
12682,product_B,140
12683,product_C,130
12684,product_D,483
12685,product_A,193
12686,product_B,498
12687,product_C,810
12688,product_D,92
12689,product_A,529
12690,product_B,103
12691,product_C,533
12692,product_D,930
12693,product_A,770
12694,product_B,477
12695,product_C,641
12696,product_D,264
12697,product_A,672
12698,product_B,470
12699,product_C,725
12700,product_D,810
12701,product_A,135
12702,product_B,519
12703,product_C,401
12704,product_D,748
12705,product_A,70
12706,product_B,395
12707,product_C,853
12708,product_D,255
12709,product_A,155
12710,product_B,393
12711,product_C,226
12712,product_D,367
12713,product_A,292
12714,product_B,261
12715,product_C,894
12716,product_D,739
12717,product_A,708
12718,product_B,116
12719,product_C,581
12720,product_D,342
12721,product_A,561
12722,product_B,218
12723,product_C,188
12724,product_D,661
12725,product_A,342
12726,product_B,488
12727,product_C,80
12728,product_D,342
12729,product_A,555
12730,product_B,390
12731,product_C,442
12732,product_D,508
12733,product_A,304
12734,product_B,145
12735,product_C,666
12736,product_D,637
12737,product_A,365
12738,product_B,207
12739,product_C,770
12740,product_D,379
12741,product_A,108
12742,product_B,829
12743,product_C,304
12744,product_D,680
12745,product_A,186
12746,product_B,725
12747,product_C,661
12748,product_D,970
12749,product_A,201
12750,product_B,104
12751,product_C,877
12752,product_D,802
12753,product_A,456
12754,product_B,631
12755,product_C,175
12756,product_D,847
12757,product_A,672
12758,product_B,267
12759,product_C,35
12760,product_D,56
12761,product_A,814
12762,product_B,112
12763,product_C,249
12764,product_D,462
12765,product_A,852
12766,product_B,566
12767,product_C,229
12768,product_D,271
12769,product_A,473
12770,product_B,402
12771,product_C,455
12772,product_D,80
12773,product_A,440
12774,product_B,565
12775,product_C,689
12776,product_D,372
12777,product_A,794
12778,product_B,430
12779,product_C,465
12780,product_D,706
12781,product_A,403
12782,product_B,484
12783,product_C,65
12784,product_D,616
12785,product_A,796
12786,product_B,119
12787,product_C,531
12788,product_D,651
12789,product_A,225
12790,product_B,242
12791,product_C,837
12792,product_D,787
12793,product_A,168
12794,product_B,696
12795,product_C,540
12796,product_D,426
12797,product_A,58
12798,product_B,340
12799,product_C,446
12800,product_D,381
12801,product_A,290
12802,product_B,825
12803,product_C,997
12804,product_D,369
12805,product_A,450
12806,product_B,459
12807,product_C,504
12808,product_D,310
12809,product_A,192
12810,product_B,124
12811,product_C,328
12812,product_D,711
12813,product_A,944
12814,product_B,547
12815,product_C,29
12816,product_D,146
12817,product_A,877
12818,product_B,347
12819,product_C,763
12820,product_D,714
12821,product_A,114
12822,product_B,43
12823,product_C,951
12824,product_D,343
12825,product_A,921
12826,product_B,95
12827,product_C,282
12828,product_D,258
12829,product_A,163
12830,product_B,589
12831,product_C,526
12832,product_D,384
12833,product_A,304
12834,product_B,137
12835,product_C,351
12836,product_D,444
12837,product_A,624
12838,product_B,564
12839,product_C,335
12840,product_D,742
12841,product_A,702
12842,product_B,525
12843,product_C,744
12844,product_D,591
12845,product_A,996
12846,product_B,604
12847,product_C,705
12848,product_D,889
12849,product_A,785
12850,product_B,948
12851,product_C,25
12852,product_D,982
12853,product_A,720
12854,product_B,450
12855,product_C,509
12856,product_D,925
12857,product_A,700
12858,product_B,74
12859,product_C,640
12860,product_D,934
12861,product_A,463
12862,product_B,949
12863,product_C,680
12864,product_D,632
12865,product_A,878
12866,product_B,202
12867,product_C,282
12868,product_D,374
12869,product_A,146
12870,product_B,970
12871,product_C,171
12872,product_D,214
12873,product_A,369
12874,product_B,94
12875,product_C,766
12876,product_D,799
12877,product_A,785
12878,product_B,160
12879,product_C,893
12880,product_D,690
12881,product_A,778
12882,product_B,522
12883,product_C,357
12884,product_D,714
12885,product_A,932
12886,product_B,682
12887,product_C,345
12888,product_D,362
12889,product_A,964
12890,product_B,600
12891,product_C,721
12892,product_D,980
12893,product_A,679
12894,product_B,366
12895,product_C,535
12896,product_D,890
12897,product_A,839
12898,product_B,435
12899,product_C,648
12900,product_D,870
12901,product_A,88
12902,product_B,228
12903,product_C,393
12904,product_D,935
12905,product_A,848
12906,product_B,563
12907,product_C,487
12908,product_D,212
12909,product_A,281
12910,product_B,733
12911,product_C,426
12912,product_D,525
12913,product_A,47
12914,product_B,178
12915,product_C,601
12916,product_D,263
12917,product_A,464
12918,product_B,749
12919,product_C,457
12920,product_D,446
12921,product_A,63
12922,product_B,999
12923,product_C,766
12924,product_D,640
12925,product_A,881
12926,product_B,543
12927,product_C,643
12928,product_D,217
12929,product_A,766
12930,product_B,612
12931,product_C,893
12932,product_D,660
12933,product_A,995
12934,product_B,330
12935,product_C,682
12936,product_D,375
12937,product_A,11
12938,product_B,818
12939,product_C,872
12940,product_D,66
12941,product_A,146
12942,product_B,351
12943,product_C,550
12944,product_D,422
12945,product_A,725
12946,product_B,718
12947,product_C,520
12948,product_D,908
12949,product_A,77
12950,product_B,548
12951,product_C,581
12952,product_D,767
12953,product_A,505
12954,product_B,738
12955,product_C,787
12956,product_D,873
12957,product_A,87
12958,product_B,257
12959,product_C,931
12960,product_D,873
12961,product_A,897
12962,product_B,273
12963,product_C,169
12964,product_D,683
12965,product_A,396
12966,product_B,498
12967,product_C,719
12968,product_D,182
12969,product_A,265
12970,product_B,184
12971,product_C,374
12972,product_D,76
12973,product_A,463
12974,product_B,84
12975,product_C,417
12976,product_D,366
12977,product_A,94
12978,product_B,429
12979,product_C,66
12980,product_D,408
12981,product_A,864
12982,product_B,33
12983,product_C,578
12984,product_D,38
12985,product_A,781
12986,product_B,382
12987,product_C,532
12988,product_D,420
12989,product_A,206
12990,product_B,26
12991,product_C,741
12992,product_D,181
12993,product_A,665
12994,product_B,743
12995,product_C,964
12996,product_D,409
12997,product_A,479
12998,product_B,748
12999,product_C,477
13000,product_D,889
13001,product_A,761
13002,product_B,400
13003,product_C,451
13004,product_D,589
13005,product_A,826
13006,product_B,322
13007,product_C,788
13008,product_D,621
13009,product_A,284
13010,product_B,374
13011,product_C,884
13012,product_D,632
13013,product_A,356
13014,product_B,657
13015,product_C,384
13016,product_D,948
13017,product_A,914
13018,product_B,445
13019,product_C,454
13020,product_D,435
13021,product_A,706
13022,product_B,810
13023,product_C,622
13024,product_D,901
13025,product_A,546
13026,product_B,47
13027,product_C,431
13028,product_D,773
13029,product_A,894
13030,product_B,361
13031,product_C,901
13032,product_D,771
13033,product_A,538
13034,product_B,670
13035,product_C,1000
13036,product_D,883
13037,product_A,970
13038,product_B,280
13039,product_C,184
13040,product_D,939
13041,product_A,606
13042,product_B,184
13043,product_C,103
13044,product_D,457
13045,product_A,833
13046,product_B,788
13047,product_C,892
13048,product_D,329
13049,product_A,64
13050,product_B,194
13051,product_C,842
13052,product_D,641
13053,product_A,300
13054,product_B,278
13055,product_C,379
13056,product_D,371
13057,product_A,513
13058,product_B,368
13059,product_C,688
13060,product_D,902
13061,product_A,973
13062,product_B,720
13063,product_C,211
13064,product_D,36
13065,product_A,469
13066,product_B,332
13067,product_C,922
13068,product_D,103
13069,product_A,19
13070,product_B,758
13071,product_C,209
13072,product_D,876
13073,product_A,271
13074,product_B,39
13075,product_C,28
13076,product_D,551
13077,product_A,79
13078,product_B,231
13079,product_C,458
13080,product_D,888
13081,product_A,183
13082,product_B,412
13083,product_C,131
13084,product_D,666
13085,product_A,100
13086,product_B,197
13087,product_C,993
13088,product_D,355
13089,product_A,42
13090,product_B,110
13091,product_C,659
13092,product_D,928
13093,product_A,828
13094,product_B,809
13095,product_C,297
13096,product_D,321
13097,product_A,709
13098,product_B,632
13099,product_C,175
13100,product_D,757
13101,product_A,895
13102,product_B,417
13103,product_C,448
13104,product_D,544
13105,product_A,489
13106,product_B,456
13107,product_C,947
13108,product_D,723
13109,product_A,748
13110,product_B,341
13111,product_C,993
13112,product_D,953
13113,product_A,238
13114,product_B,654
13115,product_C,410
13116,product_D,450
13117,product_A,815
13118,product_B,111
13119,product_C,510
13120,product_D,655
13121,product_A,141
13122,product_B,706
13123,product_C,435
13124,product_D,796
13125,product_A,658
13126,product_B,135
13127,product_C,382
13128,product_D,503
13129,product_A,877
13130,product_B,551
13131,product_C,605
13132,product_D,956
13133,product_A,961
13134,product_B,579
13135,product_C,757
13136,product_D,284
13137,product_A,64
13138,product_B,303
13139,product_C,322
13140,product_D,332
13141,product_A,701
13142,product_B,85
13143,product_C,91
13144,product_D,163
13145,product_A,600
13146,product_B,644
13147,product_C,877
13148,product_D,877
13149,product_A,633
13150,product_B,566
13151,product_C,805
13152,product_D,75
13153,product_A,470
13154,product_B,478
13155,product_C,290
13156,product_D,776
13157,product_A,987
13158,product_B,824
13159,product_C,685
13160,product_D,906
13161,product_A,884
13162,product_B,1000
13163,product_C,681
13164,product_D,849
13165,product_A,508
13166,product_B,945
13167,product_C,144
13168,product_D,407
13169,product_A,114
13170,product_B,505
13171,product_C,567
13172,product_D,242
13173,product_A,528
13174,product_B,83
13175,product_C,486
13176,product_D,488
13177,product_A,315
13178,product_B,185
13179,product_C,586
13180,product_D,702
13181,product_A,323
13182,product_B,765
13183,product_C,212
13184,product_D,823
13185,product_A,67
13186,product_B,114
13187,product_C,394
13188,product_D,66
13189,product_A,496
13190,product_B,161
13191,product_C,265
13192,product_D,700
13193,product_A,172
13194,product_B,760
13195,product_C,382
13196,product_D,387
13197,product_A,153
13198,product_B,789
13199,product_C,315
13200,product_D,811
13201,product_A,732
13202,product_B,549
13203,product_C,921
13204,product_D,471
13205,product_A,393
13206,product_B,590
13207,product_C,902
13208,product_D,254
13209,product_A,761
13210,product_B,912
13211,product_C,845
13212,product_D,876
13213,product_A,102
13214,product_B,68
13215,product_C,932
13216,product_D,312
13217,product_A,293
13218,product_B,135
13219,product_C,523
13220,product_D,446
13221,product_A,430
13222,product_B,84
13223,product_C,166
13224,product_D,566
13225,product_A,99
13226,product_B,310
13227,product_C,788
13228,product_D,579
13229,product_A,215
13230,product_B,707
13231,product_C,566
13232,product_D,572
13233,product_A,387
13234,product_B,901
13235,product_C,59
13236,product_D,654
13237,product_A,226
13238,product_B,490
13239,product_C,160
13240,product_D,153
13241,product_A,164
13242,product_B,618
13243,product_C,663
13244,product_D,277
13245,product_A,612
13246,product_B,485
13247,product_C,909
13248,product_D,908
13249,product_A,472
13250,product_B,923
13251,product_C,447
13252,product_D,900
13253,product_A,779
13254,product_B,770
13255,product_C,784
13256,product_D,731
13257,product_A,110
13258,product_B,350
13259,product_C,114
13260,product_D,852
13261,product_A,31
13262,product_B,662
13263,product_C,785
13264,product_D,89
13265,product_A,842
13266,product_B,986
13267,product_C,1000
13268,product_D,139
13269,product_A,234
13270,product_B,788
13271,product_C,758
13272,product_D,908
13273,product_A,466
13274,product_B,894
13275,product_C,720
13276,product_D,372
13277,product_A,253
13278,product_B,75
13279,product_C,254
13280,product_D,142
13281,product_A,111
13282,product_B,211
13283,product_C,46
13284,product_D,165
13285,product_A,94
13286,product_B,496
13287,product_C,175
13288,product_D,663
13289,product_A,488
13290,product_B,904
13291,product_C,242
13292,product_D,155
13293,product_A,335
13294,product_B,574
13295,product_C,424
13296,product_D,841
13297,product_A,746
13298,product_B,627
13299,product_C,947
13300,product_D,111
13301,product_A,352
13302,product_B,328
13303,product_C,434
13304,product_D,458
13305,product_A,166
13306,product_B,743
13307,product_C,682
13308,product_D,383
13309,product_A,888
13310,product_B,49
13311,product_C,883
13312,product_D,220
13313,product_A,366
13314,product_B,993
13315,product_C,891
13316,product_D,371
13317,product_A,118
13318,product_B,439
13319,product_C,747
13320,product_D,603
13321,product_A,946
13322,product_B,928
13323,product_C,951
13324,product_D,383
13325,product_A,539
13326,product_B,665
13327,product_C,130
13328,product_D,984
13329,product_A,569
13330,product_B,838
13331,product_C,855
13332,product_D,955
13333,product_A,364
13334,product_B,949
13335,product_C,913
13336,product_D,156
13337,product_A,995
13338,product_B,145
13339,product_C,627
13340,product_D,958
13341,product_A,72
13342,product_B,305
13343,product_C,889
13344,product_D,597
13345,product_A,298
13346,product_B,126
13347,product_C,481
13348,product_D,467
13349,product_A,232
13350,product_B,706
13351,product_C,629
13352,product_D,835
13353,product_A,991
13354,product_B,110
13355,product_C,59
13356,product_D,920
13357,product_A,973
13358,product_B,560
13359,product_C,560
13360,product_D,794
13361,product_A,541
13362,product_B,133
13363,product_C,240
13364,product_D,390
13365,product_A,343
13366,product_B,864
13367,product_C,470
13368,product_D,625
13369,product_A,585
13370,product_B,108
13371,product_C,250
13372,product_D,309
13373,product_A,168
13374,product_B,545
13375,product_C,703
13376,product_D,718
13377,product_A,157
13378,product_B,314
13379,product_C,211
13380,product_D,274
13381,product_A,83
13382,product_B,699
13383,product_C,875
13384,product_D,219
13385,product_A,183
13386,product_B,768
13387,product_C,899
13388,product_D,473
13389,product_A,374
13390,product_B,185
13391,product_C,434
13392,product_D,896
13393,product_A,545
13394,product_B,636
